question,text,label
tổng thống new zealand,liên tục có các cuộc thương lượng giữa jacinda ardern với winston peters  lãnh đạo đảng theo dân tuý new zealand trước tiên và với đương kim thủ tướng bill england của đảng quốc gia ,0
tổng thống new zealand,thủ tướng new zealand bill english  lãnh đạo đảng quốc gia  đã thừa nhận thất bại  theo guardian ,0
tổng thống new zealand,bà jacinda ardern  37 tuổi  dự kiến trở thành thủ tướng mới của new zealand  ảnh  stuff ,0
tổng thống new zealand,bức ảnh trên instagram của thủ tướng new zealand jacinda ardern ,0
tổng thống new zealand,cuối cùng  ngày 1910  winston peters đồng ý liên minh với đảng lao động  thay vì đảng quốc gia  đảng cầm quyền tại new zealand từ năm 2008  chính điều này giúp jacinda ardern trở thành thủ tướng new zealand ,0
tổng thống new zealand,thủ tướng jacinda ardern cùng bạn trai clarke gayford và các cháu gái của anh tại trụ sở quốc hội new zealand sau lễ nhậm chức hồi tháng 102017 ảnh ,0
tổng thống new zealand,thủ tướng new zealand có thai thủ tướng jacinda ardern new zealand bạn trai thủ tướng new zealand,0
tổng thống new zealand,thủ tướng new zealand hạnh phúc cùng người bạn đời  ảnh  nz herald ,0
tổng thống new zealand,nhiều lãnh đạo và cựu lãnh đạo đã gửi lời chúc mừng đến bà ardern  bao gồm thủ tướng australia malcolm turnbull  lãnh đạo đảng xanh của new zealand  james shaw  nói sự kiện này rất quan trọng với nhiều phụ nữ ,0
tổng thống ireland là ai, 32  nhiều nhà kinh tế học và chính trị gia ireland nhận thấy cần cải cách chính sách kinh tế  triển vọng làm thành viên eec trở nên không chắc chắn vào năm 1963 khi tổng thống pháp charles de gaulle phát biểu rằng pháp phản đối anh gia nhập  đồng nghĩa ngừng đàm phán với mọi ứng cử viên khác  tuy nhiên  đến năm 1969 người kế nhiệm ông ta là georges pompidou không phản đối tư cách thành viên cho anh và ireland ,0
tổng thống ireland là ai,michael daniel higgins  tiếng ireland  mícheál dainéal ó huiginn  sinh ngày 18 tháng 4 năm 1941  là một chính trị gia  nhà thơ  nhà văn và nhà viết kịch bản truyền hình người ireland  ông là tổng thống thứ chín của ireland  sau khi chiến thắng  2  trong cuộc bầu cử tổng thống ailen tổ chức vào ngày 27 tháng 10 năm 2011  ông là chủ tịch công đảng của ireland cho đến khi ông từ chức khỏi đảng sau cuộc bầu cử tổng thống ,0
danh hiệu ông hoàng triết học được đặt cho ai,chỉ có rượu uống một thì muốn uống hai  rượu không bao giờ chán bởi rượu là ông hoàng của mọi loại đồ uống  trong thiên đàng có nhiều phúc lợi nhưng phúc lợi lớn nhất là rượu  bởi nếu không thế thì izad11 đã không chọn rượu cho mình  trong cuốn sách đời cũng nói   rượu có lợi cho người nhưng tội lỗi nhiều hơn ích lợi  12 ,0
danh hiệu ông hoàng triết học được đặt cho ai,tương truyền khi đã trên 80 tuổi một hôm khayyam đang đọc quyển triết học của avicenna bỗng nhiên cảm thấy cái chết đang đến gần  khayyam ngừng đọc  lấy que tăm trên miệng đặt vào giữa trang sách đọc dở  ông cho gọi học trò của mình dặn dò những điều cần làm sau khi ông chết và từ đó không ăn uống gì nữa ,0
danh hiệu ông hoàng triết học được đặt cho ai,năm 1859 fitzgerald bỏ số tiền ít ỏi của mình in 250 cuốn  the rubaiyat of omar khayyam  không đề tên dịch giả với giá bán 1 silinh  fitzgerald để lại 40 cuốn làm qùa tặng cho bạn bè  còn 210 cuốn suốt hai năm trời không một ai nhòm ngó  fitzgerald buồn bã viết cho giáo sư cowell  18261903   người đã gợi ý và cung cấp cho ông bản  rubaiyat  bằng tiếng ba tư   tôi cũng không hiểu được sao tôi đi in ra để làm gì   ,0
danh hiệu ông hoàng triết học được đặt cho ai,điều nghịch lý này càng trở nên rõ ràng hơn là chỉ sau khi đã nổi tiếng ở phương tây omar khayyam mới quay trở về nổi tiếng trên quê hương mình  chỉ khi đó tên omar khayyam mới được đặt bên cạnh những tên tuổi lớn của thơ ca ba tư  rudaki  firdawsi  sadi  hafiz ,0
danh hiệu ông hoàng triết học được đặt cho ai,tên của omar khayyam không chỉ được đặt cho các câu lạc bộ thơ ca mà còn được đặt cho các cửa hiệu  quán café  một nhà thơ  dịch giả chưa hề có tiếng của nước anh đã làm hồi sinh một nhà thơ ba tư bị lãng quên ngay chính trên quê hương của mình  hai con người sống cách nhau hơn 700 năm đã cùng trở thành một phần của văn hoá nhân loại ,0
ai là chủ tịch tập đoàn alibaba,jack ma  trái  tuyên bố trao chức chủ tịch tập đoàn alibaba cho ceo daniel zhang   ảnh  wsjcom ,1
ai là chủ tịch tập đoàn alibaba,jack ma gây bất ngờ khi đột ngột tuyên bố sẽ từ chức chủ tịch tập đoàn alibaba vào năm tới,0
ai là chủ tịch tập đoàn alibaba,dư luận đang hết sức ngóng chờ sự kiện chủ tịch tập đoàn thương mại điện tử alibaba  jack ma  mã vân  đến việt nam  vậy jack ma là ai  alibaba là tập đoàn thế nào mà lại có sức ảnh hưởng đến như vậy ,1
ai là chủ tịch tập đoàn alibaba,gia nhập alibaba với vị trí giám đốc tài chính của taobao  daniel zhang hiện là ceo của alibaba và sẽ trở thành chủ tịch tập đoàn này sau 1 năm nữa ,0
ai là chủ tịch tập đoàn alibaba,tỷ phú jack ma  mã vân  sinh ngày 1091964 tại trung quốc  ông là người sáng lập và chủ tịch điều hành của tập đoàn alibaba  tập đoàn thương mại điện tử có trị giá 3927 tỷ usd ,1
ai là chủ tịch tập đoàn alibaba,ông jack ma  chủ tịch điều hành tập đoàn alibaba  cuối tuần vừa rồi tuyên bố có kế hoạch mở một viện đào tạo hàng nghìn doanh nhân công nghệ tại indonesia  quốc gia mà ông hiện đang giữ vai trò cố vấn chính phủ về thương mại điện tử ,1
ai là chủ tịch tập đoàn alibaba,mã vân  tên tiếng anh  jack ma  là tỷ phú  doanh nhân thương mại điện tử người trung quốc  ông là người sáng lập và chủ tịch điều hành của tập đoàn alibaba  một gia đình của các doanh nghiệp dựa trên internet rất thành công  ông là doanh nhân trung quốc đại lục đầu tiên xuất hiện trên trang bìa của tạp chí forbes  nguồn  wikipedia ,1
ai là chủ tịch tập đoàn alibaba,với sự chấp thuận của ban giám đốc của alibaba  1 năm kể từ ngày hôm nay  tức là vào ngày 1092019  vào lễ kỷ niệm 20 năm của công ty  ceo daniel zhang sẽ chính thức thay thế tôi với tư cách chủ tịch hội đồng quản trị của tập đoàn alibaba  trong 12 tháng tới tôi vẫn là chủ tịch và sẽ hợp tác chặt chẽ với daniel để đảm bảo quá trình chuyển giao diễn ra thành công  suôn sẻ  sau đó  tôi sẽ ở lại ban giám đốc alibaba cho tới cuộc họp cổ đông thường niên năm 2020 ,0
ai là chủ tịch tập đoàn alibaba,trong thông báo bổ nhiệm năm 2015  jack ma cũng khẳng định daniel zhang là lãnh đạo doanh nghiệp tài năng với hiệu quả làm việc mạnh mẽ   không còn ai tốt hơn để dẫn dắt tập đoàn alibaba trong bối cảnh chúng ta đang bước sang trang mới dựa trên nền tảng vững vàng mà jonathan lu  cựu ceo của alibaba  hỗ trợ tạo dựng   jack ma nói về cuộc chuyển giao ,0
ai là chủ tịch tập đoàn alibaba, ông trùm  thương mại điện tử trung quốc jack ma vừa tuyên bố sẽ từ chức và chọn ceo daniel zhang là người kế nhiệm để điều hành tập đoàn alibaba ,0
chồng của ngọc lan là ai,đám hỏi của ngọc lan và thanh bình diễn ra sáng 227 theo nghi thức truyền thống  khi nghe mẹ dặn dò về đạo làm vợ  làm dâu trước khi về nhà chồng   kiều nữ  bật khóc  cô đã trải qua nhiều sóng gió  chuyện buồn trong tình yêu trước khi tìm thấy bến đỗ hạnh phúc bên thanh bình ,1
chồng của ngọc lan là ai,ngọc lan đã chia tay chồng sắp cưới  sao việt  zingvn,0
chồng của ngọc lan là ai,thậm chí  sau khi sống chung  thanh bình nổi tiếng là người đàn ông yêu chiều vợ con hết mực  từ nấu cơm  đến chăm con  nam diễn viên đều quán xuyến toàn bộ  chính ngọc lan còn từng thừa nhận chồng kỹ tính và đảm đang hơn cả vợ ,1
chồng của ngọc lan là ai,thanh bình kể rằng  trong buổi tiệc đầy tháng của con trai  ngọc lan đã quay sang hỏi chồng  em vẫn còn đẹp phải không anh   nam diễn viên bỗng thấy thương vợ   thương vì anh xin lỗi  lâu nay không nắm tay em nhiều như trước  quên vì không ôm em vào lòng và nói  vợ anh đẹp lắm   anh tự trách mình tại sao lúc trên sân khấu  trước rất đông người  em hỏi  nếu có kiếp sau  em vẫn sẽ chọn anh làm chồng   thì anh lại không ôm em vào lòng và nói  cám ơn vợ  ,1
chồng của ngọc lan là ai,bộ ảnh lần đầu làm cha mẹ của ngọc lan  thanh bình khiến ai cũng muốn lập gia đình,0
chồng của ngọc lan là ai,nghe thế  thanh bình rất buồn nhưng giấu không cho ngọc lan biết và vẫn kiên định với tình yêu đã chọn  cả hai đã đi một quãng đường dài rồi lại quay về cùng nhau nên họ rất trân trọng mối tình này  bí quyết để giữ hạnh phúc hôn nhân của thanh bình và ngọc lan là  vợ chồng thì không nên hơn thua  ai đúng ai sai  ,1
chồng của ngọc lan là ai,nữ diễn viên không nói nên lời khi nhìn thấy món quà  khủng  mà chồng dành tặng mình  đây là mẫu xe mà ngọc lan rất thích  có lần tâm sự với chồng nhưng không hề nghĩ là thanh bình lại âm thầm đi mua tặng mình đúng ngày sinh nhật ,1
chồng của ngọc lan là ai, ngọc lan vô cùng bất ngờ và xúc động khi được nhận được món quà  khủng  của chồng thanh bình trong tiệc sinh nhật tuổi 33 của mình ,1
chồng của ngọc lan là ai,ngọc lan chia sẻ mình may mắn khi gặp được người chồng hiểu và luôn san sẻ mọi buồn vui  khó khăn trong cuộc sống  ở nhà  ban đêm thanh bình cũng là người dậy cho con uống sữa  thay tã và dỗ dành louis ngủ  chính những hành động nhỏ hằng ngày như vậy cũng khiến ngọc lan vô cùng cảm động và hạnh phúc với người chồng của mình ,0
chồng của ngọc lan là ai,cô chia sẻ  vài năm trước  mỗi khi cô gặp chuyện dù lớn hay nhỏ  thậm chí cả việc nhớ nhung người yêu cũ thì thanh bình luôn xuất hiện để lắng nghe  khi nhận ra tình cảm của thanh bình dành cho mình  ngọc lan viết   bạn ơi  giờ em mới nhìn thấy bạn  bạn cứ âm thầm đi sau lưng em  nhìn em  canh me ai mà nói những điều không tốt về em là bảo vệ em ngay  hôm nay bạn không thập thò sau lưng em nữa  bạn đã mạnh dạn đi cạnh em  nắm tay em ,0
trảo nha là bút danh của nhà thơ nào,1 trảo nha là một bút danh khác của nhà thơ nào sau đây ,0
trảo nha là bút danh của nhà thơ nào,nhà thơ xuân diệu tên thật là ngô xuân diệu  còn có bút danh là trảo nha   sinh ngày 221917 tại bình định  quê quán làng trảo nha  huyện can lộc  tỉnh hà tĩnh  hội viên sáng lập hội nhà văn vn  1957   mất ngày 18121985 tại hà nội ,1
trảo nha là bút danh của nhà thơ nào,trảo nha là ngôi làng ở huyện can lộc  tỉnh hà tĩnh  quê gốc của nhà thơ  trong các sáng tác  ông sử dụng hai bút danh xuân diệu và trảo nha ,0
trảo nha là bút danh của nhà thơ nào,đúng  xuân diệu có bút danh là trảo nha  vnexpress,1
trảo nha là bút danh của nhà thơ nào,xuân diệu tên thật là ngô xuân diệu  còn có bút danh là trảo nha  quê quán làng trảo nha  huyện can lộc  tỉnh hà tĩnh  bút danh trảo nha là lấy theo quê quán của ông ,1
vợ của võ nguyên giáp là ai,năm 1965  chia lửa với nam bộ  hoàng minh thảo  người từng là học trò của võ nguyên giáp ở trường thăng long được cử vào mặt trận tây nguyên làm phó tư lệnh rồi tư lệnh mặt trận b3 thay chu huy mân chuyển sang chỉ huy mặt trận duyên hải nam trung bộ đến khi chiến tranh kết thúc ,0
vợ của võ nguyên giáp là ai,đại tướng võ nguyên giáp và người vợ liệt sĩ nguyễn thị quang thái,1
vợ của võ nguyên giáp là ai,đại tướng võ nguyên giáp kết hôn lần đầu với bà nguyễn thị quang thái vào năm 1933  bà thái là em gái nhà yêu nước nguyễn thị minh khai vợ của lê hồng phong  tổng bí thư đcs việt nam  sau trần phú  năm 1943  mối tình đầu đẹp đẽ đó đã ban tặng cho ông bà cô con gái võ hồng anh vào năm 1939 ,1
vợ của võ nguyên giáp là ai,năm 1934  võ nguyên giáp trở lại vinh xin cưới quang thái làm vợ  cô là em gái của nhà cách mạng nguyễn thị minh khai ,1
vợ của võ nguyên giáp là ai,mối tình thứ hai  gắn với đại tướng võ nguyên giáp tới cuối đời  là với người vợ sau  bà đặng bích hà  con gái giáo sư đặng thai mai  người phụ nữ đã đồng hành ông từ những ngày sau cách mạng tháng tám đến nay ,1
vợ của võ nguyên giáp là ai,khi mới ra hà nội  ngày nào đi luyện tập thể thao  ông cũng cho hà đi cùng  trên đường đi  thi thoảng ông cũng kể cho cô bé nghe về cô quang thái  khi đó là người yêu và sau này là vợ đại tướng võ nguyên giáp  và cô lắng nghe rất chăm chú ,0
vợ của võ nguyên giáp là ai,bữa cơm của đại tương võ nguyên giáp và người vợ thứ hai  giáo sư đặng bích hà  ảnh tư liệu ,1
vợ của võ nguyên giáp là ai,nguyễn thị quang thái  19151944  là một nhà hoạt động cách mạng việt nam  là một trong những thành viên thời đầu và hoạt động xuất sắc trong phong trào truyền bá quốc ngữ thập niên 1930   1   bà cũng là em ruột nhà cách mạng nguyễn thị minh khai  vợ đầu của đại tướng võ nguyên giáp và là thân mẫu của tiến sĩ võ hồng anh ,1
vợ của võ nguyên giáp là ai,đại tướng võ nguyên giáp còn là người nặng tình  nặng nghĩa  trong nhà ông trưng bày rất nhiều kĩ vật về bà quang thái  người vợ đầu đã hi sinh  để nhắc nhở các thành viên gia đình không được quên bà  ngày 277  giỗ  tết là dịp cả gia đình cùng tưởng nhớ bà quang thái ,1
vợ của võ nguyên giáp là ai,năm 1945  khi hai người gặp lại nhau  võ nguyên giáp đang phải gánh chịu mất mát lớn  khi biết tin người vợ  người đồng chí nguyễn thị quang thái đã bị bắt và mất trong nhà tù hoả lò từ đầu năm 1944  từ sự kính phục và ngưỡng mộ  bích hà lại càng muốn được cùng ông chia sẻ mọi gian khó trên con đường cách mạng và đường đời ,1
cha của messi,trước đây  cha của messi là ông jorge luôn khẳng định rằng con trai mình không hề liên quan đến việc quản lý tiền  tuy nhiên  toà án đã không chấp nhận lập luận này và đã yêu cầu chân sút người argentina phải có mặt ở toà  ngày thẩm vấn hiện vẫn chưa được ấn định ,1
cha của messi,äãy quáº lã quãng thái gian khã khän cho gia äãnh messi  cuái thãng 9  siãªu sao ngæái argentina gáº  p cháºn thææng gái nghiãªm tráng trong tráºn äáºu vái las palmas vã pháºi nghá dæáng thææng khoáºng 2 thãng  ngæái anh matias bá cáºnh sãt táºm giam vã tã ng trá vå khã trong xe riãªng vã bãy giá äáºn læát ngæái cha pháºi ra træác vã nh mãng ngáa ,0
cha của messi,messi từng được cho là có cảm tình tới macerena lemos  người cũng tới từ quê anh rosario  anh cho biết đã được giới thiệu bởi cha của cô gái khi anh trở lại rosario để điều trị chấn thương một vài ngày trước khi world cup 2006 khởi tranh   279   280  anh cũng từng được cho là có quan hệ tình cảm với người mẫu argentina  luciana salazar ,0
cha của messi,ông jorge horacio messi  cha của siêu sao bóng đá này cũng phải nhận án phạt tương tự  suốt phiên toà  các công tố viên đưa ra những bằng chứng cho thấy gia đình messi đã lách thuế thu nhập tại tây ban nha bằng cách tuồn khoản tiền đó vào các công ty ma được lập ở uruguay và belize  những nơi được xem là thiên đường thuế  bên cạnh án tù  messi còn phải nộp phạt hành chính 2 triệu euro và cha anh nộp phạt 15 triệu euro ,0
cha của messi,đối với messi  bố anh quan trọng hơn bất kỳ ai  nếu đi tìm hình mẫu một người cha hy sinh tất cả vì con trong thế giới bóng đá thì không ai hơn ông  người ta thường nói nhiều về bản hợp đồng được ký trên tờ giấy ăn thay đổi cả cuộc đời messi lẫn lịch sử barca mà quên mất không có jorge thì không bao giờ có bản hợp đồng ấy ,0
cha của messi,messi được coi là không nhận thức được hành vi vi phạm của mình và người sẽ phải chịu trách nhiệm chính trong vụ này là cha anh  đồng thời là người quản lý tài chính thay cho anh  cha của lionel messi  ông jorge horacio messi  sau đó đã thừa nhận lionel messi luôn luôn chỉ biết tới bóng đá  và lỗi của anh chỉ là quản lý lỏng lẻo và quá tin tưởng người thân trong lĩnh vực tài chính   309 ,1
cha của messi,luật sư đại diện cho cơ quan thuế tây ban nha đã yêu cầu xử phạt messi và ông jorge mức án 22 tháng tù  cơ quan thuế tại xứ sở đấu bò tót cho rằng messi và cha đã sử dụng một số  công ty ma  tại belize và uruguay nhằm tránh phải nộp tiền thuế đối với khoản thu 416 triệu euro từ tiền bản quyền hình ảnh của tiền đạo barcelona trong các năm 2007  2008 và 2009 ,0
cha của messi,sự kiện messi kết hôn có sự góp mặt của 260 khách mời  nhiều ngôi sao danh tiếng như sergio busquets  jordi alba  carles puyol  cesc fabregas  xavi  luis suarez  samuel eto  o  messi không mời thầy cũ luis enrique và trợ lý juan carlos unzue  ngoài ra  không có thành viên nào của hội đồng quản trị barca được nhận thiệp ,0
cha của messi,mỗi người một quan điểm  không thể nói bố messi đúng  bố neymar sai  họ đều hướng đến những gì có lợi nhất cho gia đình  nhưng trong tình cảnh của barca  đội bóng xứ catalan có thể giữ chân messi mãi mãi nhờ bố của siêu sao người argentina và ngược lại  có thể mất neymar ngay ngày mai bởi ông bố của tiền đạo người brazil ,0
cha của messi,có đến 400 cảnh sát được huy động để bảo vệ an ninh cho đám cưới của leo messi  hàng nghìn fan hâm mộ argentina và không ít cổ động viên của messi khắp thế giới đã đổ về rosario để chúc mừng  sự kiện messi kết hôn có sự góp mặt của 260 khách mời  nhiều ngôi sao danh tiếng như sergio busquets  jordi alba  carles puyol  cesc fabregas  xavi  luis suarez  samuel eto  o ,0
chủ tịch tập đoàn cengroup là ai,chính những ữu thế và sự lớn mạnh của cengroup mà nguyễn trung vũ  chủ tịch tập đoàn cengroup luôn nhận được sự tín nhiệm của nhiều chủ đầu tư bất động sản lớn ,1
chủ tịch tập đoàn cengroup là ai,chủ tịch tập đoàn cengroup nguyễn trung vũ đã có những quyết định mang tính bước ngoặt  chuyển mình đầy ngoại mục để đang dần chiếm lĩnh vị trí dẫn đầu thị trường môi giới bất động sản tại hà nội ,1
chủ tịch tập đoàn cengroup là ai,ông vũ văn tiền  chủ tịch tập đoàn geleximco  nhắc đến ông vũ văn tiền  nhiều người sẽ nhớ đến ông trong vai trò chủ tịch abbank  tuy nhiên  tập đoàn geleximco mà ông tiền cũng là chủ tịch còn có ảnh hưởng đáng kể đến nhiều lĩnh vực như công nghiệp và đặc biệt là bất động sản  từ những năm 2010  geleximco có 20 công ty thành viên  hàng chục công ty liên doanh  liên kết hoạt động trên địa bàn cả nước ,0
chủ tịch tập đoàn cengroup là ai,ông dương công minh  chủ tịch tập đoàn him lam  sau nhiều năm kinh doanh chủ yếu trong lĩnh vực địa ốc  ngân hàng  ông dương công minh  vốn rất hiếm khi đăng đàn trên các phương tiện truyền thông  đã bất ngờ xuất hiện khi công bố dự án 20000 tỷ đồng để phát triển cây mắc ca tại tây nguyên  tuy vậy  20000 tỷ chỉ là một con số  không lớn  với quy mô mà him lam đang có  tên tuổi của vị doanh nhân dương công minh gắn liền với lĩnh vực bất động sản mà him lam đã thực hiện ,0
chủ tịch tập đoàn cengroup là ai,ông trịnh văn quyết  chủ tịch tập đoàn flc  không phải ngẫu nhiên mà cái tên flc được nhắc đến trong gần như tất cả các thống kê về m  a  mua bán  sáp nhập  bất động sản năm 2014 của cả nước  dường như  thay vì phải mất 510 năm để sở hữu danh mục dự án lớn như hiện tại  flc đã chọn m  a là công cụ để đưa tập đoàn này trở thành một  ông lớn  thực sự trong ngành bất động sản  khi liên tiếp thâu tóm hàng loạt dự án có triển vọng vào thời điểm hợp lý  flc bắt đầu thực hiện cú  hattrick  m  a khi công bố đầu tư 3500 tỷ đồng mua lại dự án alaska garden city  sau đó đổi tên thành flc garden city  trên diện tích 8 ha tại đại mỗ  nam từ liêm  hà nội  giữa lúc thị trường còn đang trầm lắng ,0
chủ tịch tập đoàn cengroup là ai,không chỉ dính vạ miệng với vff và đội tuyển việt nam  chủ tịch hđqt công ty cổ phần tập đoàn thế kỷ  cen group  nguyễn trung vũ còn mất trăm tỷ do cổ phiếu lao dốc 7 phiên liên tiếp và chưa có dấu hiệu dừng lại ,1
chủ tịch tập đoàn cengroup là ai,cen land là doanh nghiệp chuyên về môi giới bất động sản có thị phần lớn nhất miền bắc và lớn thứ hai trên cả nước sau tập đoàn đất xanh  cen land được biết đến là công ty con thuộc cen group do doanh nhân nguyễn trung vũ làm chủ tịch hđqt kiêm tổng giám đốc ,1
chủ tịch tập đoàn cengroup là ai,tuy nhiên  mặc dù thị trường bất động sản có ít nhiều tín hiệu khởi sắc nhưng cũng không ít doanh nghiệp đã phải từ bỏ cuộc chơi  nhưng dưới sự lãnh đạo khéo léo và tài tình của chủ tịch nguyễn trung vũ  cengroup đã ngày càng lớn mạnh và trở thành một thế lực thực sự trên thị trường mô giới ,1
chủ tịch tập đoàn cengroup là ai,đây là một con số không phải là lớn so với thời điểm những năm trước đó nhưng nếu xét trong thời điểm này thì đó là một điểm sáng mà ông chủ tịch cengroup nguyễn trung vũ mang lại cho thị trường  chính những con số này đang dần cho thấy sức mạnh của các doanh nghiệp trong nước trên thị trường bất động sản ,1
chủ tịch tập đoàn cengroup là ai,ông phạm nhật vượng  chủ tịch vingroup  tập đoàn vingrgoup được xem là nhà phát triển bất động sản cao cấp hàng đầu ở việt nam  đi vào một phân khúc bất động sản hiện không còn nhiều nhà đầu tư theo đuổi  vingroup sở hữu một loạt dự án lớn  từ các nhà ở tới bất động sản du lịch  thương mại  tính đến 31122014  tổng tài sản vingroup đạt 90483 tỷ đồng  tăng 14710 tỷ đồng so với quy mô của năm 2013  trở thành doanh nghiệp tư nhân có quy mô lớn nhất ở việt nam ,0
con của lê hoàng diệp thảo,đón nhận thông tin này  bà lê hoàng diệp thảo đã đưa ra thông báo đầu tiên kể từ khi tranh chấp xảy ra giữa hai vợ chồng bà  theo bà thảo  mọi biến cố xảy ra sau khi ông đặng lê nguyên vũ có vấn đề bất thường về sức khoẻ ,0
con của lê hoàng diệp thảo,theo quy định của pháp luật  khi chưa có quyết định ly hôn của toà án  bà lê hoàng diệp thảo vẫn là hôn phối chính thức và hợp pháp của ông đặng lê nguyên vũ  cả hai vợ chồng có đồng quyền sở hữu hơn 93 tại các công ty con khác với tư cách là tài sản chung được tạo lập trong thời kỳ hôn nhân ,0
con của lê hoàng diệp thảo,bà lê hoàng diệp thảo sinh trưởng trong gia đình có điều kiện về kinh tế  cha mẹ kinh doanh vàng bạc đá quý từ đầu những năm 1960 ,0
con của lê hoàng diệp thảo,bà lê hoàng diệp thảo cho rằng có một nhóm người vì mục đích tiền bạc  liên kết với nhau thao túng trung nguyên  phá nát gia đình bà ,0
con của lê hoàng diệp thảo,kể lại với pv nhadautuvn  bà lê hoàng diệp thảo  vợ ông đặng lê nguyên vũ đặt ra câu hỏi  động cơ gì khiến các cấp dưới đứng dưới tên của ông đặng lê nguyên vũ  thực hiện nhiều vụ kiện và hoạt động chống lại bà  trong khi suốt gần 4 năm ông vũ gần như vắng bóng tại công ty ,0
con của lê hoàng diệp thảo,trước thềm phiên xử li hôn quan trọng chiều nay  bà lê hoàng diệp thảo đã có chia sẻ dài  kể về những ngày tháng yêu nhau  cùng bán nhà  hùn vốn để xây dựng trung nguyên  câu chuyện tình được viết theo lược sử trung nguyên  nhưng giờ đây không chạm tới cái kết đẹp ,0
con của lê hoàng diệp thảo,bà lê hoàng diệp thảo  tiền nhiều để làm gì  lòng tham khiến người ta liên kết nhau  đầu độc tinh thần anh để bòn rút chia chác tài sản  phá nát gia đình chúng tôi ,0
con của lê hoàng diệp thảo,thông báo tư phía bà thảo cho biết  năm 1998  ông đặng lê nguyên vũ và bà lê hoàng diệp thảo kết hôn và cùng khởi nghiệp  chung tay gây dựng trung nguyên trở thành một trong những thương hiệu quốc gia của việt nam  đây là mô hình tiêu biểu của công ty gia đình  theo đó  hai vợ chồng cùng sở hữu 93 tài sản hữu hình và vô hình  bao gồm cả quyền sở hữu trí tuệ về các thương hiệu trung nguyên và g7 của tập đoàn  tng  ,0
con của lê hoàng diệp thảo,lê hoàng diệp thảo  chủ tịch tập đoàn cà phê trung nguyên đặng lê nguyên vũ   qua thấy sóng điện thoại của người anh em ,0
con của lê hoàng diệp thảo,bà lê hoàng diệp thảo   có người phụ nữ nào không muốn gia đình đầy đủ  vuông tròn đâu ,0
tổng thống pháp là ai, tôi và tổng thống pháp muốn nói điều này với ông donald trump  để nước chúng tôi yên   vị ngoại trưởng tuyên bố đầy cứng rắn ,0
tổng thống pháp là ai,tổng thống pháp cho rằng việc tưởng niệm ông pétain  cựu thống chế trong thế chiến i  là  hoàn toàn hợp pháp   nhưng nhiều người cho rằng ông pétain là một kẻ phản quốc ,0
tổng thống pháp là ai,trump công kích tổng thống pháp donald trump trung quốc mỹ nga pháp emmanuel macron donald trump trump thăm paris emmanuel macron tổng thống pháp nato,0
tổng thống pháp là ai,lộ âm mưu ám sát tổng thống pháp khi gặp ông trump,0
tổng thống pháp là ai,vừa đáp xuống paris  ông trump đã mỉa mai tổng thống pháp,0
mẹ của phi nhung là ai, tôi nghèo  không có học thức  ai mắng chửi sao cũng được nhưng con tôi phải được học đầy đủ  để sau này không khổ như mẹ   cô nói  phi nhung kể cô bị nhiều người coi thường  bị nói là không ăn không học nên khi wendy ra trường  ai cũng ngạc nhiên vì sao cô có được đứa con như vậy ,0
mẹ của phi nhung là ai,con gái phi nhung nói về mẹ phi nhung phi nhung con gái ruột phi nhung,0
mẹ của phi nhung là ai, phận con lai khi đó cay đắng lắm  chịu không biết bao nhiêu khổ cực nên phi nhung luôn đồng cảm với những đứa trẻ không cha không mẹ   chị diễm nói  bao nhiêu năm qua  là ca sĩ nổi tiếng ở hải ngoại và trong nước nhưng ca sĩ  em đi trên cỏ non  dường như sống ngoài showbiz ,0
mẹ của phi nhung là ai,con gái phi nhung  bé wendy  sống xa mẹ từ khi còn nhỏ ,0
mẹ của phi nhung là ai,hỏi về cha của cô bé  chị diễm tiết lộ   cha của bé là người việt nam và vẫn dành sự quan tâm của một người cha cho con  phi nhung luôn nói với con rằng  mẹ không có cơ hội có được cha và được cha quan tâm nhưng con thì phải có  và bao nhiêu năm qua  tuy không ở cùng nhau nhưng chưa bao giờ cô bé bị thiếu thốn tình cảm của cha mẹ ,0
mẹ của phi nhung là ai,khi được mc hỏi về ước muốn dành cho mẹ  wendy nói   muốn mami có chồng cho vui   nhưng phi nhung gạt ngay ý định bởi  mẹ không thể lo gia đình vừa lo xã hội  hiện mẹ đã hạnh phúc bên các con  không dám đòi hỏi cho tình yêu riêng  ,0
mẹ của phi nhung là ai,sau nhiều năm giấu kín về cuộc sống riêng tư  mới đây  ca sĩ phi nhung khiến không ít người ngỡ ngàng khi bất ngờ công khai hình ảnh con gái ruột tên là wendy đã 20 tuổi sống ở mỹ  tuy nhiên  danh tính của cha cô bé là ai vẫn không được chị chia sẻ ,0
mẹ của phi nhung là ai,thực ra  khi wendy còn nhỏ  phi nhung từng một lần  khoe  con trong âm thầm ở mv  chiếc áo xanh   bài hát là sự tái hiện cuộc đời của phi nhung hồi nhỏ nên chị đã để con gái tham gia diễn xuất  lúc đó  gần như không ai biết đó là con gái ruột chị mà chỉ nghĩ là con nuôi ,0
